"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2014","2014",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2015","2015",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2016","2016",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2017","2017",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2018","2018",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2019","2019",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CAN","Canada","2020","2020",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2000","2000",30686,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2001","2001",31021,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2002","2002",31360,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2003","2003",31644,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2004","2004",31941,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2005","2005",32244,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2006","2006",32571,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2007","2007",32889,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2008","2008",33247,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2009","2009",33629,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2010","2010",34005,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2011","2011",34339,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2012","2012",34714,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2013","2013",35083,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2014","2014",35437,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2015","2015",35703,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2016","2016",36109,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2017","2017",36545,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2018","2018",37065,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2019","2019",37593,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CAN","Canada","2020","2020",38005,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2014","2014",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2015","2015",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2016","2016",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2017","2017",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2018","2018",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2019","2019",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CZE","Czech Republic","2020","2020",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2000","2000",10369,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2001","2001",10350,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2002","2002",10333,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2003","2003",10314,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2004","2004",10309,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2005","2005",10296,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2006","2006",10297,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2007","2007",10324,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2008","2008",10365,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2009","2009",10376,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2010","2010",10387,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2011","2011",10394,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2012","2012",10513,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2013","2013",10406,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2014","2014",10413,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2015","2015",10422,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2016","2016",10444,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2017","2017",10470,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2018","2018",10505,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2019","2019",10536,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2020","2020",10548,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2014","2014",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2015","2015",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2016","2016",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2017","2017",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2018","2018",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2019","2019",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","DNK","Denmark","2020","2020",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2000","2000",5337,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2001","2001",5355,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2002","2002",5374,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2003","2003",5387,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2004","2004",5401,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2005","2005",5415,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2006","2006",5434,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2007","2007",5457,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2008","2008",5489,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2009","2009",5519,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2010","2010",5544,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2011","2011",5567,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2012","2012",5587,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2013","2013",5609,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2014","2014",5640,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2015","2015",5660,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2016","2016",5707.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2017","2017",5748.8,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2018","2018",5781.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2019","2019",5806,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","DNK","Denmark","2020","2020",5825,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","FIN","Finland","2008","2008",100,,
